DATE,CLOSE,TICKER,OPEN,HIGH,LOW,VOLUME
12/07/2017,42.35,GMD,41.90,42.60,41.80,248130.00
11/07/2017,41.90,GMD,41.50,42.30,41.10,502090.00
10/07/2017,42.10,GMD,43.10,43.10,41.90,1059520.00
07/07/2017,43.10,GMD,43.65,44.10,43.00,715120.00
06/07/2017,43.70,GMD,43.90,44.00,43.55,408840.00
05/07/2017,43.95,GMD,42.85,44.00,42.85,690520.00
04/07/2017,42.85,GMD,43.00,43.40,42.80,920210.00
03/07/2017,43.05,GMD,42.90,43.70,42.90,623780.00
30/06/2017,43.00,GMD,43.85,43.85,43.00,774160.00
29/06/2017,43.75,GMD,43.60,44.00,43.10,458450.00
28/06/2017,43.60,GMD,43.50,43.90,42.70,806870.00
27/06/2017,43.30,GMD,44.60,44.60,43.20,2053150.00
26/06/2017,44.60,GMD,45.60,45.60,44.60,607030.00
23/06/2017,45.30,GMD,44.40,45.80,44.00,1476330.00
22/06/2017,44.40,GMD,43.40,44.45,43.40,1261300.00
21/06/2017,43.35,GMD,43.55,44.00,42.80,823370.00
20/06/2017,43.60,GMD,44.50,44.75,43.20,1183670.00
19/06/2017,44.20,GMD,43.80,45.00,43.50,2532530.00
16/06/2017,43.00,GMD,41.00,43.00,41.00,2010020.00
15/06/2017,41.00,GMD,41.20,41.80,40.70,598180.00
14/06/2017,41.15,GMD,40.85,41.30,40.70,766540.00
13/06/2017,41.10,GMD,41.55,42.40,40.90,1057530.00
12/06/2017,42.00,GMD,41.80,42.80,41.80,1021610.00
09/06/2017,41.90,GMD,41.80,42.35,41.75,706130.00
08/06/2017,41.90,GMD,41.80,42.40,41.30,821310.00
07/06/2017,41.50,GMD,40.40,42.10,40.00,1979890.00
06/06/2017,40.50,GMD,40.50,41.00,40.40,637780.00
05/06/2017,40.70,GMD,40.80,41.30,40.60,662790.00
02/06/2017,40.80,GMD,40.30,40.95,39.80,676510.00
01/06/2017,40.40,GMD,40.00,41.00,39.90,865760.00
31/05/2017,40.00,GMD,40.10,40.80,39.70,1139490.00
30/05/2017,40.50,GMD,42.00,42.00,40.00,1931980.00
29/05/2017,41.80,GMD,42.85,43.25,41.50,2007860.00
26/05/2017,42.85,GMD,42.50,44.50,41.45,4664040.00
25/05/2017,42.00,GMD,41.60,42.20,41.30,1203870.00
24/05/2017,42.15,GMD,43.00,43.00,41.70,2291250.00
23/05/2017,40.30,GMD,39.60,41.80,39.60,1260870.00
22/05/2017,39.60,GMD,42.50,42.60,39.20,1621300.00
19/05/2017,41.30,GMD,38.60,41.30,38.60,1780880.00
18/05/2017,38.60,GMD,39.30,40.00,38.60,764610.00
17/05/2017,39.60,GMD,39.00,39.90,38.80,833580.00
