DATE,CLOSE,TICKER,OPEN,HIGH,LOW,VOLUME
29/08/2017,33.95,CII,34.50,34.60,33.70,457620.00
28/08/2017,34.50,CII,34.50,34.60,33.95,654030.00
25/08/2017,34.50,CII,33.50,34.70,33.50,881400.00
24/08/2017,33.50,CII,34.60,34.60,33.50,790840.00
23/08/2017,34.90,CII,35.10,35.10,34.25,102670.00
22/08/2017,35.00,CII,35.90,35.90,34.00,246010.00
21/08/2017,35.55,CII,34.90,36.00,34.90,245080.00
18/08/2017,35.10,CII,35.00,36.30,35.00,437820.00
17/08/2017,35.70,CII,36.60,36.60,35.60,798900.00
16/08/2017,36.60,CII,36.80,36.80,36.45,620840.00
15/08/2017,36.75,CII,36.40,36.80,36.30,1324540.00
14/08/2017,36.20,CII,35.60,36.60,35.20,782310.00
11/08/2017,35.60,CII,35.50,35.70,35.00,488650.00
10/08/2017,35.50,CII,34.00,35.50,34.00,1700100.00
09/08/2017,33.80,CII,34.10,34.10,33.60,954750.00
08/08/2017,34.10,CII,33.70,34.50,33.65,975660.00
07/08/2017,33.50,CII,33.55,33.55,33.30,1088890.00
04/08/2017,33.25,CII,33.10,33.50,33.10,1435590.00
03/08/2017,33.20,CII,33.00,34.10,32.70,1424640.00
02/08/2017,33.00,CII,32.90,33.00,32.65,599610.00
01/08/2017,33.00,CII,32.50,33.80,32.50,452630.00
31/07/2017,32.50,CII,32.50,33.10,32.45,1060950.00
28/07/2017,32.40,CII,32.70,32.75,32.40,938100.00
27/07/2017,32.60,CII,33.10,33.10,32.60,391030.00
26/07/2017,32.90,CII,33.55,33.60,32.80,808380.00
25/07/2017,33.20,CII,32.60,33.60,32.60,733230.00
24/07/2017,33.30,CII,34.10,34.10,33.00,1206790.00
21/07/2017,34.50,CII,35.40,35.40,34.50,519640.00
20/07/2017,35.20,CII,34.90,35.50,34.70,498660.00
19/07/2017,34.80,CII,37.85,37.90,34.80,4580020.00
18/07/2017,37.40,CII,37.50,37.50,37.00,1007700.00
17/07/2017,37.50,CII,38.25,38.50,37.50,934830.00
14/07/2017,38.65,CII,38.40,38.70,38.35,412480.00
13/07/2017,38.85,CII,38.95,38.95,38.55,1182900.00
12/07/2017,38.55,CII,37.45,38.80,37.30,2725480.00
11/07/2017,37.00,CII,36.95,37.00,36.50,384780.00
10/07/2017,36.80,CII,37.40,37.50,36.80,322850.00
07/07/2017,37.40,CII,38.10,38.10,37.40,336760.00
06/07/2017,37.85,CII,38.15,38.15,37.60,297250.00
05/07/2017,37.70,CII,37.20,37.75,37.20,483160.00
04/07/2017,37.00,CII,37.40,37.40,36.60,239320.00
03/07/2017,37.25,CII,37.50,37.50,37.25,714800.00
30/06/2017,37.20,CII,37.00,37.25,36.70,610000.00
29/06/2017,36.50,CII,35.50,36.80,35.50,596180.00
28/06/2017,35.50,CII,35.20,35.60,35.10,594540.00
27/06/2017,35.20,CII,36.00,36.00,35.20,747470.00
26/06/2017,36.00,CII,36.70,36.70,35.85,1292820.00
23/06/2017,36.75,CII,37.70,37.90,36.50,1195500.00
22/06/2017,37.55,CII,37.95,37.95,37.55,419210.00
21/06/2017,37.85,CII,38.30,38.30,37.50,449160.00
20/06/2017,38.30,CII,38.00,38.30,37.65,778610.00
19/06/2017,37.80,CII,38.40,39.20,37.70,4240830.00
16/06/2017,38.00,CII,39.20,39.20,38.00,1001590.00
15/06/2017,38.40,CII,39.00,39.00,38.25,187100.00
14/06/2017,38.70,CII,38.70,39.00,38.60,246860.00
13/06/2017,38.70,CII,39.00,39.10,38.70,251110.00
12/06/2017,39.00,CII,39.00,39.20,38.80,639510.00
09/06/2017,39.00,CII,39.85,39.85,38.95,1210720.00
08/06/2017,39.30,CII,39.50,39.90,39.30,650530.00
07/06/2017,39.80,CII,40.00,40.00,39.50,1100800.00
06/06/2017,40.00,CII,40.00,40.10,39.80,1017810.00
05/06/2017,40.00,CII,39.60,40.00,38.95,2438110.00
02/06/2017,39.25,CII,38.80,39.25,38.35,1873310.00
01/06/2017,38.80,CII,39.00,39.35,38.70,2582900.00
31/05/2017,39.00,CII,39.40,39.40,38.90,854480.00
30/05/2017,39.00,CII,39.50,40.30,38.80,3856380.00
29/05/2017,40.15,CII,39.50,40.20,39.05,2011350.00
26/05/2017,39.30,CII,39.90,40.00,39.30,910670.00
25/05/2017,39.30,CII,39.65,40.70,38.80,3097870.00
24/05/2017,39.65,CII,37.50,39.80,37.30,2372660.00
23/05/2017,37.70,CII,38.00,38.75,37.45,1329880.00
22/05/2017,38.40,CII,37.70,38.50,37.50,1973520.00
19/05/2017,38.75,CII,39.50,39.70,38.75,1475970.00
18/05/2017,39.20,CII,39.70,40.50,39.20,917040.00
17/05/2017,40.40,CII,39.20,40.40,39.15,2183800.00
