DATE,CLOSE,TICKER,OPEN,HIGH,LOW,VOLUME
10/07/2017,20.75,MBB,21.30,21.40,20.60,3314790.00
07/07/2017,21.40,MBB,21.75,21.90,21.35,3173960.00
06/07/2017,21.80,MBB,21.95,21.95,21.70,1754800.00
05/07/2017,21.75,MBB,21.90,22.00,21.50,3363150.00
04/07/2017,22.00,MBB,22.25,22.25,21.80,2803570.00
03/07/2017,22.25,MBB,22.50,22.55,22.20,1489400.00
30/06/2017,22.30,MBB,22.30,22.75,22.30,2209720.00
29/06/2017,22.30,MBB,22.00,22.40,21.85,2200730.00
28/06/2017,21.80,MBB,21.55,21.80,21.50,1070020.00
27/06/2017,21.70,MBB,21.70,21.85,21.50,1212530.00
26/06/2017,21.70,MBB,21.35,21.90,21.25,1959590.00
23/06/2017,21.50,MBB,21.50,21.60,21.20,2162290.00
22/06/2017,21.70,MBB,21.60,22.30,21.60,2404840.00
21/06/2017,21.90,MBB,21.40,21.90,20.75,4909800.00
20/06/2017,21.40,MBB,20.90,21.50,20.90,3609770.00
19/06/2017,20.75,MBB,20.20,20.85,20.15,2811560.00
16/06/2017,20.20,MBB,20.05,20.30,20.00,1845630.00
15/06/2017,20.10,MBB,20.35,20.45,20.00,1653670.00
14/06/2017,20.35,MBB,20.00,20.45,19.95,2980340.00
13/06/2017,19.90,MBB,19.80,20.10,19.45,3093530.00
12/06/2017,19.85,MBB,20.05,20.15,19.85,1751690.00
09/06/2017,20.05,MBB,20.05,20.30,20.00,1527200.00
08/06/2017,20.05,MBB,20.25,20.45,19.95,2318370.00
07/06/2017,20.25,MBB,19.65,20.30,19.65,5870170.00
06/06/2017,19.40,MBB,19.10,19.45,19.10,1494260.00
05/06/2017,19.10,MBB,19.20,19.45,19.05,1883840.00
02/06/2017,19.00,MBB,19.20,19.25,18.90,962630.00
01/06/2017,19.10,MBB,19.00,19.15,18.85,1197560.00
31/05/2017,18.85,MBB,19.00,19.20,18.80,2081840.00
30/05/2017,19.00,MBB,19.20,19.50,18.90,3230310.00
29/05/2017,19.20,MBB,19.45,19.60,19.15,2785230.00
26/05/2017,19.45,MBB,19.00,19.60,19.00,2157830.00
25/05/2017,19.10,MBB,19.30,19.70,19.00,5165180.00
24/05/2017,18.80,MBB,17.60,18.80,17.60,6046650.00
23/05/2017,17.60,MBB,18.00,18.25,17.60,3328940.00
22/05/2017,18.30,MBB,17.85,18.60,17.80,3030910.00
19/05/2017,17.75,MBB,17.30,17.75,17.30,3450580.00
18/05/2017,17.20,MBB,16.60,17.40,16.60,4708440.00
17/05/2017,16.55,MBB,16.45,16.60,16.45,982720.00
